Date,Close
2015-10-22,42.082149505615234
2015-10-23,46.32279968261719
2015-10-26,47.53190231323242
2015-10-27,47.04125213623047
2015-10-28,47.29533386230469
2015-10-29,46.75212097167969
2015-10-30,46.12126922607422
2015-11-02,46.646968841552734
2015-11-03,47.44429397583008
2015-11-04,47.663330078125
2015-11-05,47.64580535888672
2015-11-06,48.11893081665039
2015-11-09,47.453041076660156
2015-11-10,46.883544921875
2015-11-11,47.00620651245117
2015-11-12,46.71706771850586
2015-11-13,46.29651641845703
2015-11-16,47.111351013183594
2015-11-17,46.723243713378906
2015-11-18,47.49945831298828
2015-11-19,47.57884216308594
2015-11-20,47.79935836791992
2015-11-23,47.79935836791992
2015-11-24,47.85228729248047
2015-11-25,47.35831832885742
2015-11-27,47.57001876831055
2015-11-30,47.94049072265625
2015-12-01,48.70789337158203
2015-12-02,48.699073791503906
2015-12-03,47.80818176269531
2015-12-04,49.3165283203125
2015-12-07,49.22832489013672
2015-12-08,49.21066665649414
2015-12-09,48.496185302734375
2015-12-10,48.751983642578125
2015-12-11,47.6847038269043
2015-12-14,48.637332916259766
2015-12-15,48.690250396728516
2015-12-16,49.51057815551758
2015-12-17,49.131282806396484
2015-12-18,47.74644470214844
2015-12-21,48.3638916015625
2015-12-22,48.82255935668945
2015-12-23,49.237144470214844
2015-12-24,49.104820251464844
2015-12-28,49.3518180847168
2015-12-29,49.881046295166016
2015-12-30,49.669342041015625
2015-12-31,48.937232971191406
2016-01-04,48.337432861328125
2016-01-05,48.557945251464844
2016-01-06,47.675865173339844
2016-01-07,46.017581939697266
2016-01-08,46.15871047973633
2016-01-11,46.13224792480469
2016-01-12,46.55563735961914
2016-01-13,45.550086975097656
2016-01-14,46.84672164916992
2016-01-15,44.976741790771484
2016-01-19,44.59745788574219
2016-01-20,44.800323486328125
2016-01-21,44.52688217163086
2016-01-22,46.123443603515625
2016-01-25,45.682403564453125
2016-01-26,46.017581939697266
2016-01-27,45.179622650146484
2016-01-28,45.92055130004883
2016-01-29,48.59322738647461
2016-02-01,48.25802993774414
2016-02-02,46.74969482421875
2016-02-03,46.00875473022461
2016-02-04,45.86762619018555
2016-02-05,44.24462127685547
2016-02-08,43.583065032958984
2016-02-09,43.468406677246094
2016-02-10,43.847694396972656
2016-02-11,43.830055236816406
2016-02-12,44.54452133178711
2016-02-16,45.38849639892578
2016-02-17,46.57007598876953
2016-02-18,46.365753173828125
2016-02-19,46.03703308105469
2016-02-22,46.7744255065918
2016-02-23,45.46845626831055
2016-02-24,45.62837600708008
2016-02-25,46.28579330444336
2016-02-26,45.57506561279297
2016-02-29,45.20195007324219
2016-03-01,46.71223449707031
2016-03-02,47.04093551635742
2016-03-03,46.50789260864258
2016-03-04,46.223609924316406
2016-03-07,45.335208892822266
2016-03-08,45.88602066040039
2016-03-09,46.943214416503906
2016-03-10,46.24137878417969
2016-03-11,47.147552490234375
2016-03-14,47.23637771606445
2016-03-15,47.6095085144043
2016-03-16,48.284690856933594
2016-03-17,48.56010437011719
2016-03-18,47.52067565917969
2016-03-21,47.84938430786133
2016-03-22,48.03594970703125
2016-03-23,47.947105407714844
2016-03-24,48.16032028198242
2016-03-28,47.56509780883789
2016-03-29,48.604522705078125
2016-03-30,48.90658950805664
2016-03-31,49.06649398803711
2016-04-01,49.368553161621094
2016-04-04,49.24416732788086
2016-04-05,48.47126770019531
2016-04-06,48.968772888183594
2016-04-07,48.38242721557617
2016-04-08,48.346885681152344
2016-04-11,48.24915313720703
2016-04-12,48.551231384277344
2016-04-13,49.173099517822266
2016-04-14,49.18199157714844
2016-04-15,49.43962860107422
2016-04-18,50.15922546386719
2016-04-19,50.09703826904297
2016-04-20,49.38631820678711
2016-04-21,49.55510711669922
2016-04-22,46.00149917602539
2016-04-25,46.294681549072266
2016-04-26,45.699440002441406
2016-04-27,45.25523376464844
2016-04-28,44.331302642822266
2016-04-29,44.30464553833008
2016-05-02,44.96206283569336
2016-05-03,44.22468948364258
2016-05-04,44.30464553833008
2016-05-05,44.36684799194336
2016-05-06,44.76662063598633
2016-05-09,44.482330322265625
2016-05-10,45.32632827758789
2016-05-11,45.35297393798828
2016-05-12,45.76164245605469
2016-05-13,45.37961959838867
2016-05-16,46.045921325683594
2016-05-17,45.18709182739258
2016-05-18,45.45547866821289
2016-05-19,45.017120361328125
2016-05-20,45.285499572753906
2016-05-23,44.7576789855957
2016-05-24,46.15327453613281
2016-05-25,46.6274299621582
2016-05-26,46.421669006347656
2016-05-27,46.80634689331055
2016-05-31,47.4146842956543
2016-06-01,47.280487060546875
2016-06-02,46.94947814941406
2016-06-03,46.33218765258789
2016-06-06,46.63637161254883
2016-06-07,46.60952377319336
2016-06-08,46.55585861206055
2016-06-09,46.18010711669922
2016-06-10,46.05487060546875
2016-06-13,44.856082916259766
2016-06-14,44.578758239746094
2016-06-15,44.4535026550293
2016-06-16,45.07973098754883
2016-06-17,44.84713363647461
2016-06-20,44.79345703125
2016-06-21,45.795433044433594
2016-06-22,45.61650466918945
2016-06-23,46.439571380615234
2016-06-24,44.578758239746094
2016-06-27,43.326290130615234
2016-06-28,44.22984313964844
2016-06-29,45.21392822265625
2016-06-30,45.77753829956055
2016-07-01,45.76858139038086
2016-07-05,45.77753829956055
2016-07-06,45.96540451049805
2016-07-07,45.96540451049805
2016-07-08,46.788448333740234
2016-07-11,47.047889709472656
2016-07-12,47.60256576538086
2016-07-13,47.870933532714844
2016-07-14,48.07670211791992
2016-07-15,48.040924072265625
2016-07-18,48.27350616455078
2016-07-19,47.495201110839844
2016-07-20,50.01802062988281
2016-07-21,49.91962432861328
2016-07-22,50.60847091674805
2016-07-25,50.75160598754883
2016-07-26,50.778438568115234
2016-07-27,50.268516540527344
2016-07-28,50.286407470703125
2016-07-29,50.70688247680664
2016-08-01,50.6174201965332
2016-08-02,50.6174201965332
2016-08-03,50.96632385253906
2016-08-04,51.34205627441406
2016-08-05,51.851993560791016
2016-08-08,51.94144058227539
2016-08-09,52.06669616699219
2016-08-10,51.905662536621094
2016-08-11,52.15614700317383
2016-08-12,51.83409881591797
2016-08-15,51.99512481689453
2016-08-16,51.70705795288086
2016-08-17,51.815093994140625
2016-08-18,51.85109329223633
2016-08-19,51.86909866333008
2016-08-22,51.91410446166992
2016-08-23,52.11215591430664
2016-08-24,52.166168212890625
2016-08-25,52.364200592041016
2016-08-26,52.2381706237793
2016-08-29,52.30119323730469
2016-08-30,52.11215591430664
2016-08-31,51.72507095336914
2016-09-01,51.84209442138672
2016-09-02,51.91410446166992
2016-09-06,51.86009216308594
2016-09-07,51.90510940551758
2016-09-08,51.69805908203125
2016-09-09,50.59982681274414
2016-09-12,51.35598373413086
2016-09-13,50.887882232666016
2016-09-14,50.644832611083984
2016-09-15,51.48200988769531
2016-09-16,51.53602981567383
2016-09-19,51.24795150756836
2016-09-20,51.13994598388672
2016-09-21,51.995121002197266
2016-09-22,52.04913330078125
2016-09-23,51.69805908203125
2016-09-26,51.220970153808594
2016-09-27,52.166168212890625
2016-09-28,52.2381706237793
2016-09-29,51.67106246948242
2016-09-30,51.85109329223633
2016-10-03,51.68905258178711
2016-10-04,51.52702713012695
2016-10-05,51.88710403442383
2016-10-06,51.97711944580078
2016-10-07,52.0311393737793
2016-10-10,52.247169494628906
2016-10-11,51.48200988769531
2016-10-12,51.40999984741211
2016-10-13,51.23896789550781
2016-10-14,51.68905258178711
2016-10-17,51.50901794433594
2016-10-18,51.90510940551758
2016-10-19,51.7880859375
2016-10-20,51.53602981567383
2016-10-21,53.70548629760742
2016-10-24,54.911739349365234
2016-10-25,54.90274429321289
2016-10-26,54.57867431640625
2016-10-27,54.1015625
2016-10-28,53.89453887939453
2016-10-31,53.939537048339844
2016-11-01,53.83151626586914
2016-11-02,53.49844741821289
2016-11-03,53.30040740966797
2016-11-04,52.85029983520508
2016-11-07,54.3896369934082
2016-11-08,54.43464279174805
2016-11-09,54.164588928222656
2016-11-10,52.84129333496094
2016-11-11,53.12936019897461
2016-11-14,52.31918716430664
2016-11-15,53.35233688354492
2016-11-16,54.05923080444336
2016-11-17,54.956451416015625
2016-11-18,54.693626403808594
2016-11-21,55.15583038330078
2016-11-22,55.39146423339844
2016-11-23,54.738948822021484
2016-11-25,54.85675811767578
2016-11-28,54.92926025390625
2016-11-29,55.36427307128906
2016-11-30,54.612064361572266
2016-12-01,53.65141296386719
2016-12-02,53.696720123291016
2016-12-05,54.5758171081543
2016-12-06,54.331111907958984
2016-12-07,55.61802673339844
2016-12-08,55.2917594909668
2016-12-09,56.16179656982422
2016-12-12,56.3430290222168
2016-12-13,57.07712173461914
2016-12-14,56.80525207519531
2016-12-15,56.71461486816406
2016-12-16,56.460872650146484
2016-12-19,57.657135009765625
2016-12-20,57.58464813232422
2016-12-21,57.58464813232422
2016-12-22,57.59370803833008
2016-12-23,57.312767028808594
2016-12-27,57.34900665283203
2016-12-28,57.08618927001953
2016-12-29,57.00463104248047
2016-12-30,56.315860748291016
2017-01-03,56.71461486816406
2017-01-04,56.460872650146484
2017-01-05,56.460872650146484
2017-01-06,56.950260162353516
2017-01-09,56.76898956298828
2017-01-10,56.75086212158203
2017-01-11,57.2674446105957
2017-01-12,56.74180603027344
2017-01-13,56.8233757019043
2017-01-17,56.66930389404297
2017-01-18,56.64212417602539
2017-01-19,56.460872650146484
2017-01-20,56.85962677001953
2017-01-23,57.05900955200195
2017-01-24,57.566532135009766
2017-01-25,57.71152877807617
2017-01-26,58.2462272644043
2017-01-27,59.614688873291016
2017-01-30,59.02561950683594
2017-01-31,58.59062194824219
2017-02-01,57.62089538574219
2017-02-02,57.24931716918945
2017-02-03,57.71152877807617
2017-02-06,57.67525863647461
2017-02-07,57.48495864868164
2017-02-08,57.403377532958984
2017-02-09,58.05588912963867
2017-02-10,58.00153350830078
2017-02-13,58.65403366088867
2017-02-14,58.87287902832031
2017-02-15,58.83639907836914
2017-02-16,58.8272705078125
2017-02-17,58.91845703125
2017-02-21,58.799922943115234
2017-02-22,58.681392669677734
2017-02-23,58.91845703125
2017-02-24,58.91845703125
2017-02-27,58.5628662109375
2017-02-28,58.334930419921875
2017-03-01,59.21023178100586
2017-03-02,58.36228561401367
2017-03-03,58.581111907958984
2017-03-06,58.59933853149414
2017-03-07,58.717872619628906
2017-03-08,59.25582504272461
2017-03-09,59.018760681152344
2017-03-10,59.20109558105469
2017-03-13,59.000518798828125
2017-03-14,58.72700500488281
2017-03-15,59.03699493408203
2017-03-16,58.936702728271484
2017-03-17,59.14641571044922
2017-03-20,59.20109558105469
2017-03-21,58.54465103149414
2017-03-22,59.29228591918945
2017-03-23,59.14641571044922
2017-03-24,59.2467041015625
2017-03-27,59.356109619140625
2017-03-28,59.52935028076172
2017-03-29,59.69346618652344
2017-03-30,59.912296295166016
2017-03-31,60.0490608215332
2017-04-03,59.76640701293945
2017-04-04,59.93051528930664
2017-04-05,59.77552032470703
2017-04-06,59.93051528930664
2017-04-07,59.88493728637695
2017-04-10,59.74818420410156
2017-04-11,59.70258331298828
2017-04-12,59.474647521972656
2017-04-13,59.21934509277344
2017-04-17,59.70258331298828
2017-04-18,59.62051010131836
2017-04-19,59.301395416259766
2017-04-20,59.7208137512207
2017-04-21,60.54142379760742
2017-04-24,61.57170486450195
2017-04-25,61.92729568481445
2017-04-26,61.84523391723633
2017-04-27,62.24640655517578
2017-04-28,62.419654846191406
2017-05-01,63.28582763671875
2017-05-02,63.18553924560547
2017-05-03,62.984928131103516
2017-05-04,62.738765716552734
2017-05-05,62.9119873046875
2017-05-08,62.8573112487793
2017-05-09,62.94846725463867
2017-05-10,63.19465255737305
2017-05-11,62.419654846191406
2017-05-12,62.34669876098633
2017-05-15,62.392295837402344
2017-05-16,63.64857864379883
2017-05-17,61.8787841796875
2017-05-18,62.08967971801758
2017-05-19,62.07134246826172
2017-05-22,62.768272399902344
2017-05-23,62.97917938232422
2017-05-24,63.06168746948242
2017-05-25,63.84114456176758
2017-05-26,64.15292358398438
2017-05-30,64.56559753417969
2017-05-31,64.04287719726562
2017-06-01,64.28129577636719
2017-06-02,65.80351257324219
2017-06-05,66.28036499023438
2017-06-06,66.50041961669922
2017-06-07,66.38121795654297
2017-06-08,65.97775268554688
2017-06-09,64.48303985595703
2017-06-12,63.98786544799805
2017-06-13,64.78565216064453
2017-06-14,64.43721008300781
2017-06-15,64.09791564941406
2017-06-16,64.18961334228516
2017-06-19,64.9874038696289
2017-06-20,64.10708618164062
2017-06-21,64.43721008300781
2017-06-22,64.42802429199219
2017-06-23,65.2991714477539
2017-06-26,64.67560577392578
2017-06-27,63.465171813964844
2017-06-28,64.00619506835938
2017-06-29,62.804962158203125
2017-06-30,63.208431243896484
2017-07-03,62.51149368286133
2017-07-05,63.345970153808594
2017-07-06,62.87831497192383
2017-07-07,63.69442367553711
2017-07-10,64.1712875366211
2017-07-11,64.18045043945312
2017-07-12,65.24415588378906
2017-07-13,65.81268310546875
2017-07-14,66.73883819580078
2017-07-17,67.26154327392578
2017-07-18,67.21569061279297
2017-07-19,67.72920989990234
2017-07-20,68.05933380126953
2017-07-21,67.66500854492188
2017-07-24,67.49079895019531
2017-07-25,68.03182220458984
2017-07-26,67.90342712402344
2017-07-27,67.08731842041016
2017-07-28,66.9772720336914
2017-07-31,66.66551208496094
2017-08-01,66.55546569824219
2017-08-02,66.26200103759766
2017-08-03,66.16114807128906
2017-08-04,66.64715576171875
2017-08-07,66.39039611816406
2017-08-08,66.74800872802734
2017-08-09,66.4545669555664
2017-08-10,65.48255920410156
2017-08-11,66.4820785522461
2017-08-14,67.48160552978516
2017-08-15,67.50006866455078
2017-08-16,67.89645385742188
2017-08-17,66.7441177368164
2017-08-18,66.82709503173828
2017-08-21,66.51364135742188
2017-08-22,67.44474792480469
2017-08-23,67.03914642333984
2017-08-24,67.01144409179688
2017-08-25,67.13131713867188
2017-08-28,67.14051818847656
2017-08-29,67.34334564208984
2017-08-30,68.22834014892578
2017-08-31,68.92894744873047
2017-09-01,68.163818359375
2017-09-05,67.8595962524414
2017-09-06,67.66600036621094
2017-09-07,68.53255462646484
2017-09-08,68.20068359375
2017-09-11,68.91975402832031
2017-09-12,68.84599304199219
2017-09-13,69.3345947265625
2017-09-14,68.92894744873047
2017-09-15,69.4267807006836
2017-09-18,69.28849029541016
2017-09-19,69.5466079711914
2017-09-20,69.08570098876953
2017-09-21,68.41268920898438
2017-09-22,68.59709930419922
2017-09-25,67.53694152832031
2017-09-26,67.53694152832031
2017-09-27,68.08084869384766
2017-09-28,68.09927368164062
2017-09-29,68.67086029052734
2017-10-02,68.78146362304688
2017-10-03,68.45881652832031
2017-10-04,68.85521697998047
2017-10-05,70.03524017333984
2017-10-06,70.06289672851562
2017-10-09,70.33021545410156
2017-10-10,70.33021545410156
2017-10-11,70.4500503540039
2017-10-12,71.09538269042969
2017-10-13,71.43649291992188
2017-10-16,71.58396911621094
2017-10-17,71.52867126464844
2017-10-18,71.5470962524414
2017-10-19,71.82368469238281
2017-10-20,72.65335845947266
2017-10-23,72.67179107666016
2017-10-24,72.69947052001953
2017-10-25,72.4874267578125
2017-10-26,72.60729217529297
2017-10-27,77.26276397705078
2017-10-30,77.33650207519531
2017-10-31,76.68199157714844
2017-11-01,76.68199157714844
2017-11-02,77.48399353027344
2017-11-03,77.56698608398438
2017-11-06,77.87120819091797
2017-11-07,77.68679809570312
2017-11-08,77.95417022705078
2017-11-09,77.52088165283203
2017-11-10,77.31808471679688
2017-11-13,77.3733901977539
2017-11-14,77.48399353027344
2017-11-15,76.88180541992188
2017-11-16,77.08560180664062
2017-11-17,76.34442138671875
2017-11-20,76.46483612060547
2017-11-21,77.56741333007812
2017-11-22,77.00222778320312
2017-11-24,77.14118957519531
2017-11-27,77.70636749267578
2017-11-28,78.64215850830078
2017-11-29,77.21531677246094
2017-11-30,77.98434448242188
2017-12-01,78.06771087646484
2017-12-04,75.12141418457031
2017-12-05,75.59393310546875
2017-12-06,76.69648742675781
2017-12-07,76.42779541015625
2017-12-08,77.97506713867188
2017-12-11,78.9664306640625
2017-12-12,79.29071044921875
2017-12-13,79.0776138305664
2017-12-14,78.46612548828125
2017-12-15,80.46737670898438
2017-12-18,80.03190612792969
2017-12-19,79.52233123779297
2017-12-20,79.2351303100586
2017-12-21,79.21658325195312
2017-12-22,79.2258529663086
2017-12-26,79.12393188476562
2017-12-27,79.41117095947266
2017-12-28,79.42042541503906
2017-12-29,79.25364685058594
2018-01-02,79.63351440429688
2018-01-03,80.0041275024414
2018-01-04,80.7082748413086
2018-01-05,81.70890808105469
2018-01-08,81.79226684570312
2018-01-09,81.7366943359375
2018-01-10,81.36609649658203
2018-01-11,81.60697937011719
2018-01-12,83.01528930664062
2018-01-16,81.85714721679688
2018-01-17,83.51558685302734
2018-01-18,83.47853088378906
2018-01-19,83.3858871459961
2018-01-22,84.8775863647461
2018-01-23,85.14625549316406
2018-01-24,85.07212829589844
2018-01-25,85.54463958740234
2018-01-26,87.14749908447266
2018-01-29,87.0177993774414
2018-01-30,85.92451477050781
2018-01-31,88.02770233154297
2018-02-01,87.33282470703125
2018-02-02,85.03507995605469
2018-02-05,81.53286743164062
2018-02-06,84.61811828613281
2018-02-07,83.02455139160156
2018-02-08,78.76260375976562
2018-02-09,81.69962310791016
2018-02-12,82.579833984375
2018-02-13,83.2283706665039
2018-02-14,84.53157806396484
2018-02-15,86.25370025634766
2018-02-16,85.6393051147461
2018-02-20,86.30951690673828
2018-02-21,85.16455841064453
2018-02-22,85.38799285888672
2018-02-23,87.55689239501953
2018-02-26,88.82283782958984
2018-02-27,87.68721771240234
2018-02-28,87.28692626953125
2018-03-01,86.4305419921875
2018-03-02,86.61671447753906
2018-03-05,87.16593933105469
2018-03-06,86.8680419921875
2018-03-07,87.37071228027344
2018-03-08,87.90130615234375
2018-03-09,89.86541748046875
2018-03-12,90.07951354980469
2018-03-13,87.88269805908203
2018-03-14,87.36140441894531
2018-03-15,87.66857147216797
2018-03-16,88.05953216552734
2018-03-19,86.46776580810547
2018-03-20,86.69116973876953
2018-03-21,86.08612060546875
2018-03-22,83.58211517333984
2018-03-23,81.15254974365234
2018-03-26,87.2962417602539
2018-03-27,83.28421020507812
2018-03-28,83.20975494384766
2018-03-29,84.95979309082031
2018-04-02,82.39990997314453
2018-04-03,83.50763702392578
2018-04-04,85.94650268554688
2018-04-05,85.99303436279297
2018-04-06,83.99169158935547
2018-04-09,84.4943618774414
2018-04-10,86.4584732055664
2018-04-11,85.50899505615234
2018-04-12,87.11006927490234
2018-04-13,86.6446533203125
2018-04-16,87.6592788696289
2018-04-17,89.42791748046875
2018-04-18,89.77232360839844
2018-04-19,89.46516418457031
2018-04-20,88.4319076538086
2018-04-23,88.7576904296875
2018-04-24,86.681884765625
2018-04-25,85.92788696289062
2018-04-26,87.74305725097656
2018-04-27,89.19519805908203
2018-04-30,87.0542221069336
2018-05-01,88.4319076538086
2018-05-02,87.04491424560547
2018-05-03,87.56617736816406
2018-05-04,88.5808334350586
2018-05-07,89.56755065917969
2018-05-08,89.1859130859375
2018-05-09,90.2377700805664
2018-05-10,91.14070129394531
2018-05-11,90.94519805908203
2018-05-14,91.25239562988281
2018-05-15,90.59149932861328
2018-05-16,90.82524108886719
2018-05-17,89.91836547851562
2018-05-18,90.0866470336914
2018-05-21,91.24592590332031
2018-05-22,91.15242004394531
2018-05-23,92.23690032958984
2018-05-24,91.90969848632812
2018-05-25,91.95642852783203
2018-05-29,91.62922668457031
2018-05-30,92.5080337524414
2018-05-31,92.40518188476562
2018-06-01,94.2282485961914
2018-06-04,95.05094909667969
2018-06-05,95.53711700439453
2018-06-06,95.81755065917969
2018-06-07,94.31238555908203
2018-06-08,95.01356506347656
2018-06-11,94.47130584716797
2018-06-12,94.7143783569336
2018-06-13,94.28433990478516
2018-06-14,94.8172378540039
2018-06-15,93.61121368408203
2018-06-18,94.29368591308594
2018-06-19,94.29368591308594
2018-06-20,95.23793029785156
2018-06-21,94.55547332763672
2018-06-22,93.87297821044922
2018-06-25,91.98448181152344
2018-06-26,92.62957000732422
2018-06-27,91.1898193359375
2018-06-28,92.2088623046875
2018-06-29,92.19017791748047
2018-07-02,93.49903869628906
2018-07-03,92.60152435302734
2018-07-05,93.26530456542969
2018-07-06,94.57416534423828
2018-07-09,95.21923828125
2018-07-10,95.47164916992188
2018-07-11,95.34075927734375
2018-07-12,97.40689086914062
2018-07-13,98.5661392211914
2018-07-16,98.08003234863281
2018-07-17,99.05231475830078
2018-07-18,98.2763671875
2018-07-19,97.60324096679688
2018-07-20,99.35147857666016
2018-07-23,100.94080352783203
2018-07-24,100.6510009765625
2018-07-25,103.61460876464844
2018-07-26,102.48339080810547
2018-07-27,100.6697006225586
2018-07-30,98.51008605957031
2018-07-31,99.17385864257812
2018-08-01,99.36083984375
2018-08-02,100.56684875488281
2018-08-03,101.00625610351562
2018-08-06,101.09040069580078
2018-08-07,101.79154205322266
2018-08-08,102.3618392944336
2018-08-09,102.5301284790039
2018-08-10,101.90374755859375
2018-08-13,101.1651611328125
2018-08-14,102.42727661132812
2018-08-15,101.03833770751953
2018-08-16,101.01954650878906
2018-08-17,100.96324157714844
2018-08-20,100.29692077636719
2018-08-21,99.46166229248047
2018-08-22,100.47520446777344
2018-08-23,100.94447326660156
2018-08-24,101.73280334472656
2018-08-27,102.8589859008789
2018-08-28,103.47840118408203
2018-08-29,105.1301498413086
2018-08-30,105.06446075439453
2018-08-31,105.42106628417969
2018-09-04,104.83922576904297
2018-09-05,101.81725311279297
2018-09-06,102.05188751220703
2018-09-07,101.55448150634766
2018-09-10,102.65253448486328
2018-09-11,104.39813232421875
2018-09-12,104.83922576904297
2018-09-13,105.96542358398438
2018-09-14,106.39710235595703
2018-09-17,105.24278259277344
